Date,Volume,Delivery (%)
2024-10-23,1494329,66.0
2024-10-24,9385657,57.0
2024-10-25,2887477,60.0
2024-10-28,884494,53.0
2024-10-29,1750583,73.0
2024-10-30,1227498,69.0
2024-10-31,2066663,64.0
2024-11-01,124320,53.0
2024-11-04,1165134,62.0
2024-11-05,779820,57.0
2024-11-06,1258292,57.0
2024-11-07,1363602,64.0
2024-11-08,1831043,62.0
2024-11-11,1208493,67.0
2024-11-12,1639610,74.0
2024-11-13,1278869,71.0
2024-11-14,2546230,57.0
2024-11-18,1397259,69.0
2024-11-19,1172592,64.0
2024-11-21,1335312,55.0
2024-11-22,1824961,64.0
2024-11-25,4567467,73.0
2024-11-26,1037887,59.0
2024-11-27,1010064,60.0
2024-11-28,2672885,58.0
2024-11-29,1902580,67.0
2024-12-02,1096221,60.0
2024-12-03,1777082,74.0
2024-12-04,1349270,70.0
2024-12-05,2133033,52.0
2024-12-06,1424606,57.0
2024-12-09,3606507,62.0
2024-12-10,2131515,74.0
2024-12-11,1806743,74.0
2024-12-12,3464234,64.0
2024-12-13,2381749,53.0
2024-12-16,1318080,65.0
2024-12-17,2176080,67.0
2024-12-18,1055862,60.0
2024-12-19,1692245,48.0
2024-12-20,2236597,60.0
2024-12-23,1183596,56.0
2024-12-24,710478,57.0
2024-12-26,1077574,60.0
2024-12-27,601312,52.0
2024-12-30,983871,67.0
2024-12-31,1908827,76.0
2025-01-01,571599,55.0
2025-01-02,1733221,62.0
2025-01-03,1429007,53.0
2025-01-06,942436,54.0
2025-01-07,1018254,62.0
2025-01-08,1007095,66.0
2025-01-09,2474788,51.0
2025-01-10,1725999,62.0
2025-01-13,2686764,73.0
2025-01-14,2241073,55.0
2025-01-15,1261564,61.0
2025-01-16,2860633,68.0
2025-01-17,1377461,73.0
2025-01-20,1415458,70.0
2025-01-21,2091938,49.0
2025-01-22,2735398,76.0
2025-01-23,3627642,46.0
2025-01-24,1746014,60.0
2025-01-27,2564153,68.0
2025-01-28,1969808,64.0
2025-01-29,736831,49.0
2025-01-30,1484740,60.0
2025-01-31,2205047,64.0
2025-02-01,3175672,44.0
2025-02-03,2693275,52.0
2025-02-04,2113299,55.0
2025-02-05,1417825,67.0
2025-02-06,1195059,49.0
2025-02-07,884298,59.0
2025-02-10,1379346,57.0
2025-02-11,1517490,55.0
2025-02-12,1396828,62.0
2025-02-13,1431235,61.0
2025-02-14,1179225,52.0
2025-02-17,1473234,64.0
2025-02-18,1058588,58.0
2025-02-19,1549044,68.0
2025-02-20,2224840,74.0
2025-02-21,1899814,70.0
2025-02-24,1663936,69.0
2025-02-25,2082729,64.0
2025-02-27,1737791,69.0
2025-02-28,3769925,70.0
2025-03-03,1459630,65.0
2025-03-04,1895392,68.0
2025-03-05,1166792,65.0
2025-03-06,1983187,50.0
2025-03-07,1792990,67.0
2025-03-10,1281468,48.0
2025-03-11,1391648,54.0
2025-03-12,1652426,64.0
2025-03-13,1954583,62.0
2025-03-17,1284171,63.0
2025-03-18,1638108,64.0
2025-03-19,1477022,67.0
2025-03-20,1535986,63.0
2025-03-21,2289786,64.0
2025-03-24,1563405,70.0
2025-03-25,2479059,57.0
2025-03-26,1568537,63.0
2025-03-27,3825462,79.0
2025-03-28,2332894,64.0
2025-04-01,2592969,62.0
2025-04-02,1414633,65.0
2025-04-03,1341419,72.0
2025-04-04,1202829,56.0
2025-04-07,3629286,66.0
2025-04-08,2892978,46.0
2025-04-09,3166967,63.0
2025-04-11,4038238,76.0
2025-04-15,3210968,74.0
2025-04-16,1187633,64.0
2025-04-17,2009508,59.0
2025-04-21,1527944,68.0
2025-04-22,2419151,60.0
2025-04-23,2308409,64.0
2025-04-24,7303830,46.0
2025-04-25,2969567,59.0
2025-04-28,1615873,67.0
2025-04-29,1960232,65.0
2025-04-30,2184073,65.0
2025-05-02,2001184,69.0
2025-05-05,2119905,73.0
2025-05-06,1918028,65.0
2025-05-07,1640757,71.0
2025-05-08,2428241,64.0
2025-05-09,1888828,71.0
2025-05-12,1580652,71.0
2025-05-13,2140272,56.0
2025-05-14,1632641,66.0
2025-05-15,3315307,65.0
2025-05-16,1491080,
2025-05-19,979563,62.0
2025-05-20,1704127,63.0
2025-05-21,1602125,69.0
2025-05-22,2478576,61.0
2025-05-23,882249,60.0
2025-05-26,915635,61.0
2025-05-27,1943023,47.0
2025-05-28,926064,61.0
2025-05-29,1205435,61.0
2025-05-30,3354503,69.0
2025-06-02,1222044,67.0
2025-06-03,1857755,61.0
2025-06-04,3335682,84.0
2025-06-05,1824881,68.0
2025-06-06,1069698,
