Date,Volume,Delivery (%)
2024-12-04,6994228,52.0
2024-12-05,9911711,37.0
2024-12-06,4376860,45.0
2024-12-09,7001825,61.0
2024-12-10,6197626,57.0
2024-12-11,5630010,50.0
2024-12-12,9684856,53.0
2024-12-13,9648475,44.0
2024-12-16,5685087,45.0
2024-12-17,5490615,50.0
2024-12-18,7432798,48.0
2024-12-19,6124506,50.0
2024-12-20,8383032,56.0
2024-12-23,5526177,45.0
2024-12-24,4436617,52.0
2024-12-26,4451155,38.0
2024-12-27,6342897,44.0
2024-12-30,22806433,76.0
2024-12-31,8042187,53.0
2025-01-01,3694315,52.0
2025-01-02,7857996,50.0
2025-01-03,7557420,50.0
2025-01-06,9342540,58.0
2025-01-07,7394021,54.0
2025-01-08,7708738,53.0
2025-01-09,6596531,50.0
2025-01-10,5328790,40.0
2025-01-13,9228375,50.0
2025-01-14,5846521,57.0
2025-01-15,11510236,46.0
2025-01-16,7099674,49.0
2025-01-17,8822591,51.0
2025-01-20,14968457,55.0
2025-01-21,21099703,77.0
2025-01-22,10801332,52.0
2025-01-23,6120504,46.0
2025-01-24,5616350,41.0
2025-01-27,7052670,43.0
2025-01-28,11211699,38.0
2025-01-29,6955240,48.0
2025-01-30,6665929,42.0
2025-01-31,10921025,47.0
2025-02-01,7327839,31.0
2025-02-03,8150237,44.0
2025-02-04,4883331,57.0
2025-02-05,6172275,40.0
2025-02-06,4743216,38.0
2025-02-07,3205187,34.0
2025-02-10,3588315,39.0
2025-02-11,7018866,53.0
2025-02-12,4897307,40.0
2025-02-13,3917010,37.0
2025-02-14,4804923,42.0
2025-02-17,6180417,42.0
2025-02-18,4117987,37.0
2025-02-19,3205182,38.0
2025-02-20,4722077,58.0
2025-02-21,5320397,54.0
2025-02-24,4635404,48.0
2025-02-25,4730477,55.0
2025-02-27,6558128,45.0
2025-02-28,23046542,29.0
2025-03-03,13168047,40.0
2025-03-04,5826629,37.0
2025-03-05,6018122,46.0
2025-03-06,11561785,39.0
2025-03-07,8614339,36.0
2025-03-10,5691979,43.0
2025-03-11,5499228,41.0
2025-03-12,4186696,44.0
2025-03-13,4032774,45.0
2025-03-17,5837889,48.0
2025-03-18,6620431,53.0
2025-03-19,6093791,56.0
2025-03-20,7162555,62.0
2025-03-21,17253802,59.0
2025-03-24,5656016,51.0
2025-03-25,5881847,46.0
2025-03-26,5349136,53.0
2025-03-27,7849879,58.0
2025-03-28,7047564,52.0
2025-04-01,4696678,45.0
2025-04-02,4422101,38.0
2025-04-03,5114349,43.0
2025-04-04,7058451,56.0
2025-04-07,10888599,42.0
2025-04-08,3852861,46.0
2025-04-09,6145429,53.0
2025-04-11,6699543,42.0
2025-04-15,4575331,55.0
2025-04-16,5164407,47.0
2025-04-17,8831978,37.0
2025-04-21,9240702,59.0
2025-04-22,8169819,39.0
2025-04-23,7669178,48.0
2025-04-24,5879388,55.0
2025-04-25,7514032,44.0
2025-04-28,3572712,52.0
2025-04-29,6522331,50.0
2025-04-30,4690337,56.0
2025-05-02,6632943,56.0
2025-05-05,7029540,63.0
2025-05-06,6322102,64.0
2025-05-07,9662278,49.0
2025-05-08,15165193,31.0
2025-05-09,4021231,44.0
2025-05-12,7280133,55.0
2025-05-13,6496869,56.0
2025-05-14,7232126,55.0
2025-05-15,11246805,54.0
2025-05-16,4902111,
2025-05-19,5592052,60.0
2025-05-20,20044812,40.0
2025-05-21,7912449,43.0
2025-05-22,8368539,50.0
2025-05-23,4410111,46.0
2025-05-26,6201700,61.0
2025-05-27,6782872,64.0
2025-05-28,6307333,60.0
2025-05-29,7999552,64.0
2025-05-30,6943389,51.0
2025-06-02,6281658,51.0
2025-06-03,7585399,53.0
2025-06-04,3981035,56.0
2025-06-05,6350817,62.0
2025-06-06,8104140,
