Date,Volume,Delivery (%)
2025-02-10,27245107,32.0
2025-02-11,24590461,29.0
2025-02-12,39958481,35.0
2025-02-13,53092426,45.0
2025-02-14,42580116,31.0
2025-02-17,21950200,25.0
2025-02-18,26267280,38.0
2025-02-19,19100790,23.0
2025-02-20,25247056,44.0
2025-02-21,43721521,35.0
2025-02-24,26669837,32.0
2025-02-25,24765516,35.0
2025-02-27,31361221,49.0
2025-02-28,46549764,47.0
2025-03-03,33999437,41.0
2025-03-04,29490068,32.0
2025-03-05,63820321,46.0
2025-03-06,83308706,49.0
2025-03-07,83305397,59.0
2025-03-10,55759091,50.0
2025-03-11,37098507,42.0
2025-03-12,27482046,37.0
2025-03-13,49889742,52.0
2025-03-17,36617006,58.0
2025-03-18,43120217,62.0
2025-03-19,67479824,61.0
2025-03-20,40796387,56.0
2025-03-21,49869215,66.0
2025-03-24,31404479,61.0
2025-03-25,29337641,43.0
2025-03-26,23616079,61.0
2025-03-27,26372038,62.0
2025-03-28,25167157,56.0
2025-04-01,30524558,50.0
2025-04-02,25545545,43.0
2025-04-03,15466762,36.0
2025-04-04,83932937,53.0
2025-04-07,129574652,39.0
2025-04-08,72197265,31.0
2025-04-09,75199390,41.0
2025-04-11,78262499,33.0
2025-04-15,41124542,41.0
2025-04-16,44609931,31.0
2025-04-17,63661838,37.0
2025-04-21,28230894,33.0
2025-04-22,60671619,40.0
2025-04-23,39080832,37.0
2025-04-24,23907834,36.0
2025-04-25,39828847,37.0
2025-04-28,27885041,37.0
2025-04-29,27191834,34.0
2025-04-30,29957068,44.0
2025-05-02,35555916,41.0
2025-05-05,18501281,45.0
2025-05-06,46065912,36.0
2025-05-07,36342202,38.0
2025-05-08,31425781,50.0
2025-05-09,22957947,33.0
2025-05-12,48797406,42.0
2025-05-13,57798016,40.0
2025-05-14,64548471,32.0
2025-05-15,58876471,42.0
2025-05-16,23803204,
2025-05-19,22677233,46.0
2025-05-20,59821015,42.0
2025-05-21,37031310,51.0
2025-05-22,62687064,57.0
2025-05-23,30797284,57.0
2025-05-26,26689240,34.0
2025-05-27,24537524,35.0
2025-05-28,14208546,36.0
2025-05-29,27536358,42.0
2025-05-30,33371536,61.0
2025-06-02,32424293,50.0
2025-06-03,30078609,57.0
2025-06-04,17359226,52.0
2025-06-05,24350493,52.0
2025-06-06,27273405,
