Date,Volume,Delivery (%)
2025-03-19,13693784,62.0
2025-03-20,13832301,66.0
2025-03-21,26438953,73.0
2025-03-24,20110293,66.0
2025-03-25,17449759,63.0
2025-03-26,20928824,63.0
2025-03-27,37623495,70.0
2025-03-28,11057933,61.0
2025-04-01,12091907,48.0
2025-04-02,12073358,65.0
2025-04-03,23803518,63.0
2025-04-04,21364157,68.0
2025-04-07,23670447,55.0
2025-04-08,21675542,54.0
2025-04-09,21692100,48.0
2025-04-11,20200402,64.0
2025-04-15,16867589,70.0
2025-04-16,7118433,60.0
2025-04-17,8730584,54.0
2025-04-21,13622695,60.0
2025-04-22,10330137,54.0
2025-04-23,8481460,57.0
2025-04-24,8148508,60.0
2025-04-25,11676566,61.0
2025-04-28,7411094,65.0
2025-04-29,15008497,69.0
2025-04-30,17967584,63.0
2025-05-02,8506454,61.0
2025-05-05,4643299,51.0
2025-05-06,9733499,63.0
2025-05-07,15415146,59.0
2025-05-08,19657639,60.0
2025-05-09,12149548,59.0
2025-05-12,7461834,54.0
2025-05-13,18845357,57.0
2025-05-14,10693866,62.0
2025-05-15,23234389,47.0
2025-05-16,16965441,
2025-05-19,12978129,64.0
2025-05-20,21937244,62.0
2025-05-21,12356946,54.0
2025-05-22,26830379,53.0
2025-05-23,10347642,55.0
2025-05-26,16679536,64.0
2025-05-27,17895145,56.0
2025-05-28,10296185,71.0
2025-05-29,10056712,67.0
2025-05-30,22092749,74.0
2025-06-02,7488685,62.0
2025-06-03,11407516,63.0
2025-06-04,8717007,66.0
2025-06-05,13534677,65.0
2025-06-06,8306329,
