Date,Volume,Delivery (%)
2025-05-09,9116658,72.0
2025-05-12,8169373,63.0
2025-05-13,16081246,51.0
2025-05-14,9848634,67.0
2025-05-15,25439345,55.0
2025-05-16,16845147,
2025-05-19,7880095,60.0
2025-05-20,10700331,51.0
2025-05-21,6115703,56.0
2025-05-22,19992274,61.0
2025-05-23,19757301,43.0
2025-05-26,13913392,61.0
2025-05-27,28702863,55.0
2025-05-28,450631006,74.0
2025-05-29,21839658,65.0
2025-05-30,31301905,70.0
2025-06-02,15583422,59.0
2025-06-03,15174719,50.0
2025-06-04,13142227,65.0
2025-06-05,13695378,54.0
2025-06-06,9529853,
