Date,Volume,Delivery (%)
2024-11-25,648672,66.0
2024-11-26,413065,58.0
2024-11-27,356894,52.0
2024-11-28,632727,61.0
2024-11-29,353206,51.0
2024-12-02,463489,36.0
2024-12-03,265718,54.0
2024-12-04,563715,67.0
2024-12-05,562144,49.0
2024-12-06,436641,47.0
2024-12-09,264228,57.0
2024-12-10,415397,68.0
2024-12-11,233131,52.0
2024-12-12,422720,48.0
2024-12-13,271604,40.0
2024-12-16,241438,51.0
2024-12-17,308296,51.0
2024-12-18,504630,60.0
2024-12-19,448518,56.0
2024-12-20,411640,46.0
2024-12-23,263556,48.0
2024-12-24,159190,41.0
2024-12-26,355213,43.0
2024-12-27,264668,35.0
2024-12-30,340778,62.0
2024-12-31,204932,50.0
2025-01-01,397046,28.0
2025-01-02,1453182,51.0
2025-01-03,717157,43.0
2025-01-06,407144,48.0
2025-01-07,315371,51.0
2025-01-08,309965,36.0
2025-01-09,270052,49.0
2025-01-10,228386,49.0
2025-01-13,303717,55.0
2025-01-14,648875,68.0
2025-01-15,705303,50.0
2025-01-16,555736,66.0
2025-01-17,296642,49.0
2025-01-20,264431,53.0
2025-01-21,324734,32.0
2025-01-22,399404,60.0
2025-01-23,487954,66.0
2025-01-24,320383,54.0
2025-01-27,257704,53.0
2025-01-28,553263,60.0
2025-01-29,836485,36.0
2025-01-30,428815,43.0
2025-01-31,718950,51.0
2025-02-01,1126262,49.0
2025-02-03,949277,60.0
2025-02-04,553919,61.0
2025-02-05,278495,58.0
2025-02-06,420006,58.0
2025-02-07,359500,65.0
2025-02-10,302266,67.0
2025-02-11,374453,57.0
2025-02-12,555307,68.0
2025-02-13,190639,55.0
2025-02-14,240834,58.0
2025-02-17,201434,55.0
2025-02-18,271155,55.0
2025-02-19,295100,70.0
2025-02-20,430368,54.0
2025-02-21,485383,67.0
2025-02-24,404018,62.0
2025-02-25,377577,47.0
2025-02-27,240418,58.0
2025-02-28,617629,60.0
2025-03-03,193459,35.0
2025-03-04,260201,59.0
2025-03-05,354171,57.0
2025-03-06,319150,39.0
2025-03-07,262780,65.0
2025-03-10,157379,46.0
2025-03-11,252755,43.0
2025-03-12,273496,62.0
2025-03-13,268386,59.0
2025-03-17,283762,53.0
2025-03-18,383247,56.0
2025-03-19,489033,68.0
2025-03-20,391104,65.0
2025-03-21,587967,63.0
2025-03-24,383855,57.0
2025-03-25,525238,58.0
2025-03-26,495013,66.0
2025-03-27,682362,64.0
2025-03-28,549229,66.0
2025-04-01,510206,60.0
2025-04-02,457864,59.0
2025-04-03,328001,67.0
2025-04-04,359267,64.0
2025-04-07,609284,61.0
2025-04-08,648009,62.0
2025-04-09,260364,50.0
2025-04-11,238109,53.0
2025-04-15,478056,65.0
2025-04-16,481819,54.0
2025-04-17,309333,45.0
2025-04-21,336823,57.0
2025-04-22,531255,59.0
2025-04-23,497298,55.0
2025-04-24,397939,43.0
2025-04-25,926976,46.0
2025-04-28,466664,40.0
2025-04-29,465426,51.0
2025-04-30,990309,57.0
2025-05-02,820180,44.0
2025-05-05,292930,59.0
2025-05-06,433537,59.0
2025-05-07,307930,58.0
2025-05-08,491352,44.0
2025-05-09,281607,45.0
2025-05-12,190868,46.0
2025-05-13,392528,52.0
2025-05-14,311454,62.0
2025-05-15,576647,42.0
2025-05-16,430521,
2025-05-19,246574,71.0
2025-05-20,366124,66.0
2025-05-21,212955,47.0
2025-05-22,437598,68.0
2025-05-23,171991,57.0
2025-05-26,217610,55.0
2025-05-27,357870,52.0
2025-05-28,180920,58.0
2025-05-29,193631,47.0
2025-05-30,354063,62.0
2025-06-02,269602,50.0
2025-06-03,378804,53.0
2025-06-04,209301,55.0
2025-06-05,326656,42.0
2025-06-06,463046,
