Date,Volume,Delivery (%)
2024-10-09,4984372,52.0
2024-10-10,4915748,45.0
2024-10-11,4929169,55.0
2024-10-14,3829548,65.0
2024-10-15,5572120,59.0
2024-10-16,3176858,55.0
2024-10-17,8427915,49.0
2024-10-18,11059187,46.0
2024-10-21,4810896,50.0
2024-10-22,4192814,60.0
2024-10-23,4426969,55.0
2024-10-24,2972475,64.0
2024-10-25,4988033,54.0
2024-10-28,7195818,79.0
2024-10-29,4705085,68.0
2024-10-30,5999429,70.0
2024-10-31,7667618,63.0
2024-11-01,388361,48.0
2024-11-04,7519892,61.0
2024-11-05,3247964,59.0
2024-11-06,12912722,69.0
2024-11-07,4659743,63.0
2024-11-08,4363754,48.0
2024-11-11,3978088,63.0
2024-11-12,5085481,66.0
2024-11-13,4318288,72.0
2024-11-14,4527774,63.0
2024-11-18,4970344,61.0
2024-11-19,4762440,68.0
2024-11-21,5571087,47.0
2024-11-22,6684931,57.0
2024-11-25,12946533,70.0
2024-11-26,6952091,61.0
2024-11-27,4500658,61.0
2024-11-28,8591240,66.0
2024-11-29,5454498,54.0
2024-12-02,3012580,53.0
2024-12-03,4784474,67.0
2024-12-04,4765768,53.0
2024-12-05,9285506,49.0
2024-12-06,3699194,59.0
2024-12-09,4396786,64.0
2024-12-10,6367263,60.0
2024-12-11,5233938,58.0
2024-12-12,6571807,50.0
2024-12-13,5545554,50.0
2024-12-16,3193145,58.0
2024-12-17,5849812,54.0
2024-12-18,3155878,61.0
2024-12-19,5398888,54.0
2024-12-20,11308475,54.0
2024-12-23,2847440,52.0
2024-12-24,2586510,59.0
2024-12-26,3917603,71.0
2024-12-27,4236522,65.0
2024-12-30,8021362,74.0
2024-12-31,3662249,58.0
2025-01-01,2019138,46.0
2025-01-02,7315919,57.0
2025-01-03,6423301,65.0
2025-01-06,7353726,61.0
2025-01-07,4539529,62.0
2025-01-08,5683227,63.0
2025-01-09,7106051,60.0
2025-01-10,8357280,59.0
2025-01-13,5944461,63.0
2025-01-14,6007723,60.0
2025-01-15,3025606,63.0
2025-01-16,7646917,58.0
2025-01-17,16666136,60.0
2025-01-20,4387322,55.0
2025-01-21,7673846,47.0
2025-01-22,8516185,56.0
2025-01-23,6042932,57.0
2025-01-24,5160865,66.0
2025-01-27,7745514,70.0
2025-01-28,7366279,57.0
2025-01-29,5365349,57.0
2025-01-30,7434871,66.0
2025-01-31,6039296,71.0
2025-02-01,1772314,44.0
2025-02-03,4954116,59.0
2025-02-04,7721764,64.0
2025-02-05,5185881,70.0
2025-02-06,4872474,56.0
2025-02-07,4267986,72.0
2025-02-10,4033245,76.0
2025-02-11,5106410,55.0
2025-02-12,6283599,70.0
2025-02-13,5387213,65.0
2025-02-14,5425861,64.0
2025-02-17,4535835,61.0
2025-02-18,4534352,71.0
2025-02-19,4687465,71.0
2025-02-20,2336275,55.0
2025-02-21,4280109,75.0
2025-02-24,7795436,72.0
2025-02-25,5392438,53.0
2025-02-27,5837397,63.0
2025-02-28,12295249,71.0
2025-03-03,8200917,74.0
2025-03-04,6884153,65.0
2025-03-05,8307118,67.0
2025-03-06,10703387,68.0
2025-03-07,8085525,70.0
2025-03-10,7640276,69.0
2025-03-11,12855296,74.0
2025-03-12,15056567,62.0
2025-03-13,7922263,65.0
2025-03-17,7591867,57.0
2025-03-18,6435805,63.0
2025-03-19,7495520,64.0
2025-03-20,7341946,59.0
2025-03-21,10166520,58.0
2025-03-24,9132246,53.0
2025-03-25,10122740,54.0
2025-03-26,6785564,61.0
2025-03-27,9585410,61.0
2025-03-28,7028467,60.0
2025-04-01,12946288,65.0
2025-04-02,6330322,62.0
2025-04-03,10753022,63.0
2025-04-04,9943630,64.0
2025-04-07,22765910,61.0
2025-04-08,13220933,51.0
2025-04-09,8809996,54.0
2025-04-11,13060840,63.0
2025-04-15,10562014,63.0
2025-04-16,12367778,61.0
2025-04-17,15035557,58.0
2025-04-21,16241513,49.0
2025-04-22,9791485,54.0
2025-04-23,11466442,53.0
2025-04-24,7293699,62.0
2025-04-25,8566132,43.0
2025-04-28,6418701,58.0
2025-04-29,8455308,56.0
2025-04-30,7823452,70.0
2025-05-02,8825944,58.0
2025-05-05,4388177,60.0
2025-05-06,4365432,57.0
2025-05-07,5801123,65.0
2025-05-08,8594862,54.0
2025-05-09,4554566,66.0
2025-05-12,11675790,57.0
2025-05-13,13281631,57.0
2025-05-14,5066693,63.0
2025-05-15,11483246,51.0
2025-05-16,4807084,
2025-05-19,9258267,60.0
2025-05-20,7464814,57.0
2025-05-21,4310410,63.0
2025-05-22,6528141,50.0
2025-05-23,5366765,55.0
2025-05-26,3386710,58.0
2025-05-27,8734872,53.0
2025-05-28,3846172,61.0
2025-05-29,9023416,47.0
2025-05-30,13510024,70.0
2025-06-02,4712533,57.0
2025-06-03,8043933,53.0
2025-06-04,4596258,68.0
2025-06-05,7123725,50.0
2025-06-06,4270065,
