,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2025-04-04,0.0,2.4363407216523873e-07,2.5284310445219057e-07,2.225463654539128e-07,0.0,2.5034472245770646e-07,2.479261793034185e-07,2.5034472245770646e-07,0.19999846959865572,2.381708158137947e-07,2.4607968761576216e-07,0.0,1.985295930407763e-07,2.490321920519468e-07,2.554482680202466e-07,2.3718263450449768e-07,0.1999986040416014,2.4948283037280226e-07,1.0437204687567775e-07,2.4976759024118393e-07,2.450992565919786e-07,2.4541167867015206e-07,2.5034472245770646e-07,2.482278213025434e-07,2.4584962440129695e-07,8.127668729793722e-08,0.0,1.7479299938824075e-07,2.475802554642568e-07,0.19999860123315796,2.51921705398826e-07,2.5034472245770646e-07,0.0,2.414165264484213e-07,0.19999863001337098,0.0,0.19999861621930365,0.0,0.0,2.43788182183938e-07,2.5084334129844167e-07,2.450930945370412e-07,0.0,1.410227681220264e-07,2.2017469924343713e-07
2025-04-07,0.0,2.424921648981216e-07,9.820566195902177e-08,2.2843425585271478e-07,0.0,2.469661794185599e-07,2.4535462359343716e-07,2.469661794185599e-07,0.1999985219585948,2.388494792920573e-07,2.4412135343444805e-07,0.0,2.1242367123656867e-07,2.4609086528507467e-07,2.5036790855947e-07,2.3819106764502715e-07,0.19999863063329743,2.4639144147476547e-07,0.0,2.4658130147661896e-07,2.434700431552284e-07,2.4367781301353556e-07,2.469661794185599e-07,2.455552642174095e-07,2.439690686221618e-07,0.0,0.0,1.9659957480541924e-07,2.451234706858593e-07,0.19999862838457427,2.480158856334315e-07,2.469661794185599e-07,8.006913741427309e-08,2.410130656874186e-07,0.19999865141187212,8.0069742957061e-08,0.19999864037798543,0.0,0.0,2.425946802417215e-07,2.4729924306950843e-07,2.4346543712407806e-07,0.0,1.7408524888259307e-07,2.2685648811708473e-07
2025-04-08,0.0,2.5246037097581133e-07,0.0,2.430912077923097e-07,0.0,2.554455511791732e-07,1.0554743576004796e-07,2.554455511791732e-07,0.19999860406866524,2.500256800865064e-07,2.5353331726104045e-07,0.0,2.3242401596887556e-07,2.548573046437429e-07,2.577061360761849e-07,2.49589501554926e-07,0.19999869099427325,2.550588326869222e-07,0.0,2.551857019085897e-07,1.0379155618442709e-07,2.53255191752298e-07,2.554455511791732e-07,1.0570328310948824e-07,2.53439178796101e-07,0.0,0.19999890673378967,2.218793527052475e-07,2.542197073539981e-07,0.19999868918710736,1.0764618154620227e-07,2.554455511791732e-07,0.0,1.020510509818443e-07,2.929341856027555e-07,0.0,0.1999986988036124,9.078531822780859e-08,9.078582400888768e-08,1.0332144224193953e-07,2.556675083538546e-07,2.5311503038242336e-07,0.0,4.827323684129728e-08,2.4208179416394286e-07
2025-04-09,0.0,2.4867033555364436e-07,0.0,2.426520255234539e-07,0.0,2.4912754514032726e-07,1.5071670073546863e-07,2.4912754514032726e-07,0.199998609643171,2.489345737676258e-07,2.4832354804778705e-07,0.0,2.3337694003682963e-07,2.4665160713833695e-07,2.508257415475099e-07,2.4564505124689674e-07,0.19999868019678066,2.4819552540440464e-07,0.0,1.0097721782034914e-07,0.0,2.4800174572486907e-07,2.4912754514032726e-07,1.4905499233255964e-07,2.484717120848806e-07,0.0,0.1999988565873496,2.355397137927159e-07,2.4807443412301636e-07,0.19999869017844002,1.6594729546917947e-07,2.4912754514032726e-07,7.924728515748716e-08,1.4860979747915112e-07,1.3115929398860396e-07,7.650887938008892e-08,0.1999987038417296,1.4085238966740492e-07,1.3934494197532168e-07,1.494255116593106e-07,2.461586696360696e-07,2.4485453895423907e-07,0.0,1.0754196720997499e-07,2.3927891318653887e-07
2025-04-10,0.0,2.4421115711586686e-07,0.0,2.401989368278919e-07,0.0,2.4451594713771955e-07,1.789088435131142e-07,2.4451594713771955e-07,0.0,2.443872726786964e-07,2.4397989704147157e-07,0.0,2.3401554133640776e-07,2.428652992695086e-07,2.4564799397678527e-07,2.421942380361363e-07,0.1999984201492302,2.4389459208779325e-07,0.0,1.4574924956275278e-07,7.843121910178652e-08,2.437653204975962e-07,2.4451594713771955e-07,1.7780108538154693e-07,2.440786660797698e-07,0.0,0.19999856126133378,2.3545740217829844e-07,2.438139231011305e-07,0.1999984281345223,1.890624925576037e-07,2.4451594713771955e-07,0.0,1.775042174004026e-07,0.0,1.2943707477900837e-07,0.19999843906524853,1.7233261703368383e-07,1.7132760804957315e-07,0.19999973198048313,2.4253661192930593e-07,2.416672961722314e-07,0.0,1.5012573736820938e-07,2.3795010039142576e-07
2025-04-11,0.0,2.2983366039001609e-07,0.0,7.253088303510265e-08,0.0,2.3003684845264545e-07,1.8629893776032767e-07,2.3003684845264545e-07,0.19999996518914412,2.2995156661241306e-07,2.2968029926968264e-07,0.0,2.2303702452607561e-07,2.28936911092635e-07,2.30791887026788e-07,2.284896177429446e-07,0.19999842496858433,2.296228892513921e-07,0.0,1.6419269503808421e-07,1.1931469922220173e-07,2.2953693293028174e-07,2.3003684845264545e-07,1.8556013750863142e-07,2.2974611223846403e-07,0.0,0.199998537858642,2.239980630458391e-07,2.2956841119686898e-07,0.19999843135722828,1.9306880062823516e-07,2.3003684845264545e-07,6.702681349654188e-08,1.8536296935354762e-07,0.0,1.5331786756828562e-07,0.1999984401002702,1.8191543005972606e-07,1.8124598693187993e-07,1.643605953234289e-07,2.28717777908002e-07,2.281377283154066e-07,0.0,4.726840018145818e-10,2.2566035560890524e-07
2025-04-14,0.0,2.3457788550882974e-07,0.0,0.0,0.0,2.347151655795407e-07,2.0557000173368822e-07,2.347151655795407e-07,0.19999969673269827,2.346154653018595e-07,2.3424142570438314e-07,0.0,2.3003975791275718e-07,2.3400501709754746e-07,2.3523079398983554e-07,2.3368844902216636e-07,0.19999846447340622,2.3441907920800718e-07,0.0,1.908153841763275e-07,5.3223266947487195e-08,2.343326395119227e-07,2.347151655795407e-07,2.0513157559576778e-07,2.3458241593472452e-07,0.0,0.1999985549767972,2.306944277408991e-07,2.3440474712605414e-07,0.19999846969492072,2.10166190125425e-07,2.347151655795407e-07,1.2606657801378577e-07,2.0493008116589487e-07,0.0,1.8358769197785799e-07,0.19999847663726023,2.026624939278132e-07,2.021778369219457e-07,2.8931672540643354e-08,2.3384231218870687e-07,2.3322744095703016e-07,0.0,8.159746092877754e-08,2.3186116366921463e-07
2025-04-15,0.0,2.3612103394318044e-07,0.0,0.0,0.0,2.3621187765851386e-07,2.1678158867592057e-07,2.3621187765851386e-07,0.1999994690371366,2.3614683910850826e-07,2.358984737553307e-07,0.0,2.3309455652502494e-07,2.3573964762202323e-07,2.3655695969906386e-07,2.3552838692013212e-07,0.19999848323419278,2.360152870028618e-07,7.973511147292659e-08,2.0694606574300854e-07,1.1521683641862238e-07,2.3595718295276352e-07,2.3621187765851386e-07,2.1648951468079718e-07,2.3612494846079966e-07,0.0,0.19999855362158045,2.3353046411342252e-07,2.3600482625079196e-07,0.19999848741249848,2.1984841555288537e-07,2.3621187765851386e-07,0.0,2.1635700462355045e-07,0.0,2.0212776296150946e-07,0.19999849296215466,2.1484560557176088e-07,2.1452282042764142e-07,0.0,2.356306666872986e-07,2.3522005600783717e-07,0.0,1.341338224575694e-07,2.3431004853102221e-07
2025-04-16,0.0,2.5833844656626873e-07,0.0,0.0,0.0,2.58398098000278e-07,2.454436291524492e-07,2.58398098000278e-07,0.1999990515792341,2.5835727302403403e-07,2.581929676323186e-07,0.0,2.5631921277978876e-07,2.580843901050788e-07,2.58629615029446e-07,2.579435996415488e-07,0.19999826293958975,2.582677253555242e-07,1.5408097006416956e-07,8.68012705229463e-08,1.7773456821566948e-07,2.5822784153147353e-07,2.58398098000278e-07,2.4525003149450727e-07,2.583417924669906e-07,0.0,0.0,2.566092995134737e-07,2.582597486714476e-07,0.1999982662840674,2.4749312095078664e-07,2.58398098000278e-07,1.0092673237916881e-07,2.451636828817553e-07,0.1999988294178018,2.3567723400795846e-07,0.1999982707202841,2.4415683753112174e-07,2.43941430904235e-07,0.0,2.5801084474927567e-07,2.577362222015991e-07,0.0,1.903468034195691e-07,2.571303402351247e-07
2025-04-17,0.0,9.270395805811923e-08,7.166153321303664e-08,0.0,7.16624157585939e-08,2.43928791150203e-07,8.238618108442948e-08,2.43928791150203e-07,0.1999988265448121,2.4390381707271866e-07,9.259193705278062e-08,7.166711548550548e-08,2.425450447293127e-07,2.437235893111639e-07,2.440792986478589e-07,2.4362530237397015e-07,0.1999981956395589,2.4384452444439683e-07,9.289876159055676e-09,1.2953027629539794e-07,1.9015746533853307e-07,0.1999991446236471,2.43928791150203e-07,8.223366419201864e-08,2.438934820165782e-07,7.166807742191074e-08,7.166720582597119e-08,2.42734885999335e-07,9.263678219418514e-08,0.19999819832115456,2.366634432589605e-07,2.43928791150203e-07,0.0,2.351107863425445e-07,2.5270621712560745e-07,2.2878584987986135e-07,0.0,2.3443571927257876e-07,2.3429744105750685e-07,7.166063403798136e-08,2.436716010483901e-07,2.4348459720549586e-07,7.166578779818576e-08,1.9856401635623544e-07,0.1999993299021367
2025-04-18,0.0,0.0,8.378443595063473e-08,0.0,8.378433797935437e-08,1.9862546029751465e-07,9.092927191517251e-08,1.9862546029751465e-07,0.19999870894677696,1.9861613305415303e-07,0.0,8.378840932651247e-08,1.9769942410958124e-07,3.80944113686497e-08,1.9872927458133528e-07,1.9843032445792731e-07,3.0071769993081546e-08,1.9857156119458746e-07,0.0,1.2236160604699418e-07,1.6276863064161444e-07,0.19999896339870257,1.9862546029751465e-07,0.0,1.9860278567061256e-07,8.378976462592326e-08,8.379328958232702e-08,1.9783221555920893e-07,9.776899084509397e-08,0.19999820637658552,1.9379660619214265e-07,1.9862546029751465e-07,0.20000021914070534,1.9275206837897926e-07,2.044704638318785e-07,1.885344485566344e-07,0.0,1.9230365119460376e-07,1.9221287787152668e-07,8.378253093202507e-08,1.9844707021665636e-07,1.9832955712299655e-07,0.0,1.9691916686488064e-09,0.1999991116192855
2025-04-21,0.0,0.0,8.362844995467599e-08,0.0,8.362815075958962e-08,1.601879869925321e-07,8.839033829285098e-08,1.601879869925321e-07,0.19999850632253197,1.6018308195154742e-07,0.0,8.363084586854076e-08,1.5957132998691204e-07,0.0,1.6025767755624847e-07,1.6005810289988422e-07,4.7819757146570395e-08,1.6015228112249915e-07,0.0,1.0934584501384612e-07,1.3628479253186183e-07,0.0,1.601879869925321e-07,2.7770771972029832e-08,1.6017381938719726e-07,8.363154716508744e-08,8.363438273135207e-08,1.5965885681308556e-07,0.0,0.1999981042713543,1.5697004884086077e-07,1.601879869925321e-07,0.19999971447845866,1.5627318736994503e-07,1.6408490726926975e-07,1.5346098841917022e-07,0.20000107151700333,1.5597492280583565e-07,1.559147448562332e-07,8.362676823701941e-08,1.600692332026077e-07,0.0,0.0,0.0,0.19999882846287162
2025-04-22,0.0,0.0,1.282802375253171e-07,0.0,1.2829202608456323e-07,1.7931833743356096e-07,1.3145440631770956e-07,1.7931833743356096e-07,0.1999984885286593,1.793170993508385e-07,7.252866582362791e-08,1.2828253718931057e-07,1.7890267040628644e-07,0.0,1.7936608394733864e-07,1.792354625498074e-07,1.0442712230757164e-07,1.7929598016486663e-07,0.0,1.4543042906461373e-07,1.6338447480093935e-07,0.0,1.7931833743356096e-07,9.104216675237784e-08,1.7932645566309726e-07,1.2828279490948742e-07,1.2830009844101532e-07,1.7898314274981534e-07,0.0,0.1999981668868758,1.7718192694820746e-07,1.7931833743356096e-07,0.19999945620365336,1.7671034760846497e-07,1.825091014957401e-08,1.748344474709073e-07,0.20000054070130213,1.7651056979125986e-07,1.7647143023803073e-07,1.282816354800358e-07,1.7925517660744365e-07,7.25307398012711e-08,0.0,0.0,0.1999987462461216
2025-04-23,0.0,0.19999791649532467,2.0222351032637479e-07,0.0,2.0223133677195206e-07,2.362489225741702e-07,2.043395661187743e-07,2.362489225741702e-07,0.19999864646598645,8.362996260214104e-08,0.0,2.022249981749036e-07,2.3597174031867476e-07,0.0,2.3628069741740072e-07,2.3619359736078066e-07,1.863214019284781e-07,2.3623396055580614e-07,0.0,2.1365695057399285e-07,2.2562612094965165e-07,1.1670321708707306e-07,2.362489225741702e-07,1.773982884525668e-07,2.3625415036424405e-07,2.0222512444831715e-07,2.0223670844411135e-07,2.3602540259473092e-07,0.0,0.1999983891526565,2.3482446302032146e-07,2.362489225741702e-07,0.1999994206056203,2.3451019034029813e-07,1.2887061272759983e-07,2.3325964023681032e-07,4.5524388494073586e-07,2.3437683741879924e-07,2.343508114613918e-07,2.0222439660527485e-07,2.3620653864061365e-07,0.0,0.0,0.0,0.19999885263961192
2025-04-24,0.0,0.19999807694267288,5.336357886939617e-08,0.0,2.1454237266786832e-07,2.3727340793452388e-07,2.159663480069295e-07,2.3727340793452388e-07,0.1999986608374487,0.0,0.0,2.1402439130978155e-07,2.3709185842524702e-07,0.0,2.372555872028403e-07,2.373908525158934e-07,2.0411579611316694e-07,2.3715322667181918e-07,7.975020822592134e-08,2.225148595861368e-07,2.3020912187440353e-07,1.5793632226332952e-07,2.3727340793452388e-07,1.9815316226543018e-07,2.3732580282841507e-07,2.148543714999808e-07,2.1490440209057856e-07,2.370182483938114e-07,7.964947057916718e-08,0.19999845498228835,2.364411576522545e-07,2.3727340793452388e-07,0.19999927962276948,2.3612884603657547e-07,1.6522306231670738e-07,2.3506704785683167e-07,3.832549474588111e-07,8.383424149739815e-08,2.3628199880802445e-07,2.1496274613839269e-07,2.3720007488872469e-07,0.0,0.0,0.0,0.1999988269060848
2025-04-25,0.0,1.521469759013747e-07,0.19999831360208628,0.0,2.1532731165371125e-07,2.3048387883429815e-07,2.1627930150641088e-07,2.3048387883429815e-07,0.19999865970407235,7.230181907042555e-08,0.0,2.1498543560947475e-07,2.3036311342727867e-07,0.0,2.304735247245157e-07,2.3055944892958918e-07,2.0837820681953015e-07,2.304053829282094e-07,0.0,2.2064248955044208e-07,2.257728176586991e-07,1.7759229041882027e-07,2.3048387883429815e-07,2.044044812094782e-07,2.3051949478710846e-07,2.1553687107586068e-07,2.1557230131439846e-07,2.303148470607956e-07,0.0,0.1999984950179996,2.2993042614275491e-07,2.3048387883429815e-07,0.19999915472883095,2.2971927696921593e-07,1.8245001396321775e-07,2.2901549511863746e-07,1.9338971349029963e-07,1.281927221671336e-07,2.2982453795144532e-07,2.1561114860391752e-07,2.3043708037694582e-07,7.230412206781935e-08,0.0,0.0,0.19999879255984476
2025-04-28,0.0,0.0,0.19999839208404888,0.0,2.0792308887405335e-07,2.1802835769193936e-07,2.0855861063020611e-07,2.1802835769193936e-07,0.1999986689643343,0.0,0.0,2.0769673824173943e-07,6.154297574619022e-08,0.0,2.1802290998221692e-07,2.1807932551054492e-07,2.0329236899324815e-07,2.1797586469788935e-07,0.0,2.1146759667841785e-07,2.1488839062768603e-07,1.8276793681618585e-07,2.1802835769193936e-07,2.0064147577937646e-07,2.1805382983231116e-07,2.0806450983713227e-07,2.080900937615733e-07,0.19999848485560104,0.1999999113577991,0.19999853721766658,2.1766142911306063e-07,2.1802835769193936e-07,1.989263538314583e-07,2.175196682229946e-07,2.3214820073430843e-08,2.1705000634036158e-07,1.9329842204426585e-07,1.4983538879752686e-07,2.175908387172337e-07,2.0811399733923907e-07,6.160549384135374e-08,1.1257423543973688e-07,6.437375408587753e-08,6.437175066000619e-08,2.0020424470985172e-07
2025-04-29,0.0,0.0,0.19999849839385123,0.0,2.3522597341292745e-07,2.419627880816483e-07,2.3564960126498502e-07,2.419627880816483e-07,0.19999871989785725,0.0,0.0,2.3507504778863534e-07,0.0,0.0,2.419591285147088e-07,2.419968152409789e-07,2.3213886726558496e-07,2.419278054788083e-07,0.0,2.3758896196895666e-07,2.3986955190007384e-07,2.1845585577275217e-07,2.419627880816483e-07,2.303715249859374e-07,2.4197980813576264e-07,2.3532027665474195e-07,2.3533735056098194e-07,0.19999857261098034,4.4079155990739994e-07,0.1999986145007283,2.4171818089765406e-07,2.419627880816483e-07,2.2922810366458766e-07,2.416237013990402e-07,1.1208726018379926e-07,2.4131057783813276e-07,2.2547612895293214e-07,1.9650091671870063e-07,2.416711661600978e-07,2.3535317700575097e-07,1.3768093535228164e-07,1.7166007380869546e-07,0.19999837866602246,0.0,2.3008005714692673e-07
2025-04-30,0.0,0.0,0.1999984150706487,0.0,0.20000040019700716,2.0514651879822704e-07,2.0093845500389133e-07,2.0514651879822704e-07,0.19999859227022448,0.0,4.3837614625007124e-08,2.0055435472324654e-07,0.0,0.0,2.0514504443208263e-07,2.0517037680977757e-07,1.985968151505984e-07,2.0512311425833445e-07,0.0,2.0223095988866797e-07,2.0375297939309858e-07,1.8947692883417284e-07,2.0514651879822704e-07,1.9741857225564406e-07,2.0515836568458173e-07,2.0071988491927013e-07,2.0072853275438395e-07,4.627241447442838e-08,2.0513182922600973e-07,0.19999850795356588,2.0498303418412452e-07,2.0514651879822704e-07,1.9665704749793205e-07,2.0492046512796233e-07,1.1856371800732597e-07,2.0471170783867e-07,3.2879907093448586e-08,1.7483897877097253e-07,2.0495254015727202e-07,2.007405305582253e-07,1.3562640148677816e-07,1.5827884724506912e-07,0.19999831928652595,0.0,1.972255321499693e-07
2025-05-01,0.199998523663004,7.527573784241584e-08,0.1999985248925848,0.0,0.20000011300024306,2.1204381943726638e-07,2.092351895708566e-07,2.1204381943726638e-07,7.704920454420332e-08,0.0,0.0,2.089648408535419e-07,7.526962608251563e-08,7.526475383820797e-08,2.1204679339591917e-07,2.1204732214931557e-07,2.0766263162067383e-07,2.1201517682207066e-07,7.52894835599454e-08,2.1009111924559427e-07,2.11089031879711e-07,2.015941027041957e-07,2.1204381943726638e-07,4.8286676617154985e-08,2.120369530519493e-07,2.0908467808335253e-07,2.0907860577071873e-07,1.0612052898305605e-07,5.446462572861613e-08,0.199998599189197,5.4312722872220195e-08,2.1204381943726638e-07,2.0636924380946303e-07,2.118744760662548e-07,1.543110050569464e-07,2.1174121750249365e-07,0.0,1.9181351823081094e-07,2.118836715523075e-07,2.0910879671315677e-07,1.6569272913189078e-07,1.6976785706842858e-08,0.19999844827184146,0.0,2.067556031093992e-07
2025-05-02,0.0,8.091595615242447e-08,0.1999984717696328,0.0,0.1999997422596936,1.720962789576545e-07,1.7022130100487995e-07,1.720962789576545e-07,0.0,3.07220019033965e-08,0.0,1.7002990807933388e-07,8.090937711417887e-08,8.090129112775028e-08,1.720910827667504e-07,1.7209842789289623e-07,1.6916295675966623e-07,1.720653839149817e-07,8.092772666911662e-08,1.7079449539023375e-07,1.7145865947851142e-07,0.0,1.720962789576545e-07,0.0,1.720763755638792e-07,1.7011724493663694e-07,1.7009707389068468e-07,1.0148101672704252e-07,6.704163540539108e-08,0.19999853119391803,0.20000073139288,1.720962789576545e-07,1.68295514273579e-07,1.719689850291083e-07,1.3360517317647154e-07,1.7188933290327133e-07,3.0733184292386946e-08,0.0,6.224724733406697e-09,1.7013124058312842e-07,0.0,0.0,0.19999841047541625,0.0,1.6856227361624893e-07
2025-05-05,6.419480208056396e-08,1.182117255796788e-07,0.1999984873563529,0.0,2.181748961710447e-07,1.790329670664603e-07,1.777645185857e-07,1.790329670664603e-07,6.432947251102135e-08,0.0,6.417328958959787e-08,1.775974224225476e-07,1.1820092154038777e-07,1.1818657757583943e-07,1.7908742598448938e-07,1.7900792598727792e-07,1.7701661411124812e-07,1.7896544310378224e-07,1.1828283674569391e-07,1.7815530360588194e-07,1.7856847090014826e-07,0.19999926099564308,1.790329670664603e-07,0.0,1.7891500518690688e-07,1.7767211971151023e-07,1.3154378311384647e-08,1.3195264629952978e-07,1.0899470281040583e-07,0.199998534795587,0.2000002949574584,1.790329670664603e-07,1.7642235082782943e-07,1.7888254655891008e-07,1.5333647763558255e-07,1.7882388367986571e-07,8.479463028299787e-08,0.0,0.19999876943567382,1.3370421249657332e-08,0.0,0.0,2.1803323271309266e-07,0.0,1.2056374636258773e-08
2025-05-06,2.241868747431734e-07,1.1213043067727371e-07,0.1999988077573543,1.795724216903877e-08,1.9445551758251935e-07,1.6188136928461255e-07,1.6242164169322483e-07,1.6188136928461255e-07,6.931958542249509e-08,1.7855651388356042e-08,7.026661295900975e-08,1.602025818281082e-07,1.0913097350823572e-07,1.124997440644012e-07,1.6122772532941477e-07,1.6293152244823563e-07,2.994020103260803e-07,1.60384816892486e-07,1.1401301294721717e-07,1.61018202312565e-07,1.62669583900822e-07,0.19999942666996023,1.6188136928461255e-07,1.7855431693998332e-08,1.6466328527154185e-07,1.599923388613372e-07,2.8378652757983507e-08,2.693595213185744e-07,1.0167966034375313e-07,0.19999884570850046,6.432304864726661e-07,1.6188136928461255e-07,1.592876004664363e-07,0.19999835184186326,1.4226354711276302e-07,1.6091486263920122e-07,8.319472255463999e-08,1.7963208460566764e-08,0.19999903342141778,2.8552364179298432e-08,1.8139101033498374e-07,1.785610819999886e-08,1.93060765652205e-07,1.7856045187802503e-08,2.7501085037408555e-08
2025-05-07,2.2406199053675395e-07,1.4935773761482575e-07,0.19999881241497436,8.65756522636705e-08,2.0424109704538357e-07,1.825250072275905e-07,1.8288519403683469e-07,1.825250072275905e-07,0.0,0.0,1.2145234080735973e-07,1.8140582011829047e-07,1.4735810363716454e-07,1.4960394835450385e-07,1.820892557775758e-07,1.8322511009167695e-07,2.742053807859105e-07,1.8152731070627242e-07,1.5061279094576886e-07,1.8194956814482125e-07,1.830504838810117e-07,0.19999930754478804,1.825250072275905e-07,0.0,1.8437962642272477e-07,1.7518624720299655e-08,0.0,2.541770684453431e-07,1.423905613168363e-07,0.19999884277581062,4.0410883097808946e-07,1.825250072275905e-07,1.8079583498956917e-07,0.19999844768305056,1.6944647041966155e-07,1.8188067224807868e-07,1.300672795910344e-07,8.65796346705317e-08,0.19999899294605786,9.363906631165228e-08,3.4637571993663953e-08,0.0,2.0331126260382206e-07,0.0,0.0
2025-05-08,2.6350874132637216e-07,2.1369342413412365e-07,0.19999874078141586,6.078954694675899e-09,2.502821979288344e-07,8.375008548404375e-08,2.3603913673069745e-07,8.375008548404375e-08,1.1411444220605154e-07,0.0,1.9509863705231593e-07,8.285839763656138e-08,2.1235334207057623e-07,6.127768489307878e-08,2.3550590933844298e-07,2.3627827721643618e-07,1.5627719373998098e-07,2.3513512512084227e-07,2.145227924537342e-07,2.3542882374442505e-07,2.3615601613842537e-07,0.1999991368651163,8.375008548404375e-08,0.0,1.4677330206377681e-07,0.0,0.0,2.835654614385333e-07,2.0903963766904684e-07,0.1999987650736261,2.6011900918051747e-07,8.375008548404375e-08,5.32846778940856e-08,0.0,7.368940431797841e-08,2.3537478284776503e-07,4.231775899397194e-08,6.095140947694181e-09,0.19999888519835946,1.2639562689458156e-08,0.0,0.19999937990690217,2.4966540375452164e-07,0.0,0.0
2025-05-09,2.3017512514557718e-07,1.9697057002561496e-07,0.199998644106951,0.0,6.551749415898887e-08,1.1034197819641644e-07,2.1186716917987717e-07,1.1034197819641644e-07,0.20000034817759743,5.45048071794053e-08,1.8456874331277571e-07,1.0974267184297004e-07,1.960750370204158e-07,9.535720625951442e-08,2.1151116386666294e-07,2.1202350237620806e-07,0.0,2.1126253299517472e-07,1.9752734041888115e-07,2.1145943470262328e-07,2.1193765660197043e-07,0.19999896097688674,1.1034197819641644e-07,0.0,1.523530277644191e-07,5.45056808199026e-08,0.0,9.214727217423988e-08,1.9387060273740268e-07,0.1999986635406406,2.2791569060434147e-07,1.1034197819641644e-07,9.0028304789263e-08,0.0,1.0363115298075664e-07,2.1142261988397263e-07,8.272190174652767e-08,5.8566513011181e-08,0.19999875963610012,0.0,0.0,9.358042892368944e-08,2.2094926072265528e-07,0.0,0.0
2025-05-12,1.69084661192573e-07,1.470293109195243e-07,0.19999843789292193,0.0,5.9394526100579886e-08,8.929209563172435e-08,0.20000155598252617,8.929209563172435e-08,0.19999980120072453,0.19999882339507905,1.3867537252153662e-07,8.88210301950026e-08,0.0,0.0,1.5674660994808634e-07,1.5706058079873202e-07,0.0,1.5654575140732838e-07,1.474433959429982e-07,1.5671287821429522e-07,1.5690883780964418e-07,0.0,8.929209563172435e-08,0.0,0.0,5.2045125233673306e-08,0.0,0.0,1.450031920998251e-07,0.0,1.675882204947783e-07,8.929209563172435e-08,7.570331677642123e-08,1.5668329028916058e-08,8.481066975835665e-08,0.0,7.090086567066342e-08,0.19999859000146683,0.0,1.5731218590757488e-08,1.5723313858129574e-08,7.812052518751318e-08,1.6297271269631243e-07,1.566745435525352e-08,0.0
2025-05-13,1.736130292823735e-07,1.589075700130494e-07,0.1999984477808531,0.0,1.0048577674534861e-07,1.204151881958961e-07,0.2000009422502681,1.204151881958961e-07,0.19999953842312268,1.370804523182948e-06,1.5334083583719766e-07,1.201022239116632e-07,6.088829371930929e-08,0.0,1.6538849903137448e-07,1.6559544042834787e-07,6.088924309023612e-08,0.0,1.5918290247218465e-07,1.6536402767112272e-07,1.6549076395934538e-07,6.089116245900496e-08,1.204151881958961e-07,0.0,6.089321015203639e-08,9.55860324679586e-08,6.089234491098993e-08,0.0,1.5755516141351676e-07,0.0,7.160663324598672e-09,1.204151881958961e-07,1.113595608802972e-07,7.133517795014281e-08,1.1742963314171281e-07,0.0,1.0815255203854387e-07,2.0469300929977917e-07,0.19999783636077684,7.137758285236363e-08,0.0,1.1296667741314972e-07,1.6953805386502022e-07,0.1999982627491754,6.089009965111085e-08
2025-05-14,1.8638126565505858e-07,1.7658084700907377e-07,0.1999984684082789,0.0,1.3763147653182176e-07,1.5092016185399977e-07,2.0877349678211103e-07,1.5092016185399977e-07,0.19999934092480257,9.845084714703608e-07,1.728654936373521e-07,1.50705490604348e-07,1.1123164454036466e-07,0.0,1.8089909802180924e-07,1.8103989157173145e-07,1.1123328230497582e-07,0.19999840688267545,1.767664517808079e-07,1.808854229484431e-07,1.809671858874243e-07,1.1123338387545372e-07,1.5092016185399977e-07,0.20000014509524813,0.0,1.3436668940119023e-07,1.1123105723441643e-07,0.0,1.756789403672639e-07,0.0,0.0,1.5092016185399977e-07,1.4488109203071712e-07,1.1819860691688393e-07,1.4892555723793936e-07,0.0,0.0,4.8515900552364323e-08,2.0859710791467008e-07,1.1822684188796544e-07,7.06381951277735e-08,0.0,1.8366552720498656e-07,0.19999832037892912,0.0
2025-05-15,1.996006507108711e-07,1.9309231400550658e-07,0.1999981445593999,0.0,1.6711919012123993e-07,1.75995314725929e-07,2.1456232545078726e-07,1.75995314725929e-07,0.0,7.316934853943238e-07,1.9058801615602275e-07,1.7583788234315648e-07,1.49526956072722e-07,0.0,1.9599002728012686e-07,3.527160401506564e-08,1.4952507804929708e-07,0.0,1.9323952972528267e-07,3.515417739429274e-08,1.960069536858699e-07,1.4953621353847467e-07,1.75995314725929e-07,0.19999948593185476,0.0,1.6493013803459593e-07,1.4950919352290304e-07,7.538288291002854e-08,1.9251251570318278e-07,0.19999932415623656,0.0,1.75995314725929e-07,1.7195091959548187e-07,1.5414657558992102e-07,1.7465220808610636e-07,7.536266531787108e-08,0.0,1.0770319200413125e-07,2.1440659109648078e-07,1.5420811905133108e-07,1.224687176213491e-07,0.19999938343581736,1.9780597570666035e-07,0.1999980261503342,0.0
