Date,Volume,Delivery (%)
2024-11-28,1784789,37.0
2024-11-29,1496893,41.0
2024-12-02,1739387,47.0
2024-12-03,2094446,60.0
2024-12-04,2246406,57.0
2024-12-05,2075012,48.0
2024-12-06,3020788,58.0
2024-12-09,2953616,63.0
2024-12-10,2980171,71.0
2024-12-11,5444349,50.0
2024-12-12,1612328,45.0
2024-12-13,2264558,57.0
2024-12-16,1231571,51.0
2024-12-17,1668425,50.0
2024-12-18,1246874,53.0
2024-12-19,1213612,45.0
2024-12-20,2913425,51.0
2024-12-23,1237617,25.0
2024-12-24,978920,36.0
2024-12-26,1469681,52.0
2024-12-27,1692213,57.0
2024-12-30,2043143,56.0
2024-12-31,1247864,48.0
2025-01-01,616716,43.0
2025-01-02,1610627,42.0
2025-01-03,2953575,36.0
2025-01-06,2335371,38.0
2025-01-07,4860233,30.0
2025-01-08,1571091,43.0
2025-01-09,2931146,31.0
2025-01-10,2032398,33.0
2025-01-13,1789994,46.0
2025-01-14,1880734,36.0
2025-01-15,943262,43.0
2025-01-16,844010,49.0
2025-01-17,1517587,42.0
2025-01-20,826864,42.0
2025-01-21,1764166,23.0
2025-01-22,1202194,47.0
2025-01-23,1503344,40.0
2025-01-24,1615499,50.0
2025-01-27,2499307,55.0
2025-01-28,2059176,63.0
2025-01-29,2192926,47.0
2025-01-30,2918667,23.0
2025-01-31,9149070,19.0
2025-02-01,6109238,30.0
2025-02-03,13402423,32.0
2025-02-04,3727598,36.0
2025-02-05,3620223,56.0
2025-02-06,3992015,56.0
2025-02-07,2465483,57.0
2025-02-10,2004514,48.0
2025-02-11,2572234,58.0
2025-02-12,2369652,40.0
2025-02-13,3313475,42.0
2025-02-14,3844388,49.0
2025-02-17,1508021,39.0
2025-02-18,1429277,50.0
2025-02-19,2920828,45.0
2025-02-20,2188066,53.0
2025-02-21,1403335,40.0
2025-02-24,1343156,47.0
2025-02-25,1618542,42.0
2025-02-27,2738134,69.0
2025-02-28,4753448,63.0
2025-03-03,3314370,53.0
2025-03-04,1599089,47.0
2025-03-05,2388938,44.0
2025-03-06,1640043,56.0
2025-03-07,2115808,52.0
2025-03-10,1443357,55.0
2025-03-11,1588477,60.0
2025-03-12,1845768,49.0
2025-03-13,1494151,54.0
2025-03-17,2455938,51.0
2025-03-18,2196304,53.0
2025-03-19,1602318,59.0
2025-03-20,1294849,62.0
2025-03-21,5308396,62.0
2025-03-24,1950616,59.0
2025-03-25,1019357,45.0
2025-03-26,1595668,50.0
2025-03-27,3445213,60.0
2025-03-28,4497448,48.0
2025-04-01,1472928,41.0
2025-04-02,1990678,44.0
2025-04-03,2672430,59.0
2025-04-04,2553910,54.0
2025-04-07,2135216,45.0
2025-04-08,1710761,53.0
2025-04-09,1923420,59.0
2025-04-11,2064060,46.0
2025-04-15,2297103,61.0
2025-04-16,2277679,61.0
2025-04-17,1622753,46.0
2025-04-21,3503137,57.0
2025-04-22,3810885,61.0
2025-04-23,2917828,46.0
2025-04-24,2729985,58.0
2025-04-25,3281000,38.0
2025-04-28,1501050,43.0
2025-04-29,1695409,53.0
2025-04-30,1427882,59.0
2025-05-02,2862076,37.0
2025-05-05,1520321,44.0
2025-05-06,1934111,57.0
2025-05-07,1356920,52.0
2025-05-08,2477124,50.0
2025-05-09,3231476,45.0
2025-05-12,9070186,24.0
2025-05-13,9113281,41.0
2025-05-14,4681322,50.0
2025-05-15,2453940,43.0
2025-05-16,1321552,
2025-05-19,1798116,46.0
2025-05-20,3551266,68.0
2025-05-21,2484066,47.0
2025-05-22,1091986,48.0
2025-05-23,1062916,54.0
2025-05-26,788118,35.0
2025-05-27,1198454,42.0
2025-05-28,957084,32.0
2025-05-29,1397962,48.0
2025-05-30,5167877,68.0
2025-06-02,1678385,55.0
2025-06-03,1788446,59.0
2025-06-04,1328024,45.0
2025-06-05,1726535,51.0
2025-06-06,597548,
