Date,Volume,Delivery (%)
2025-02-28,1886436,61.0
2025-03-03,1198207,44.0
2025-03-04,1492091,60.0
2025-03-05,2235780,47.0
2025-03-06,2262931,44.0
2025-03-07,1372514,49.0
2025-03-10,1751232,47.0
2025-03-11,2339699,53.0
2025-03-12,1219670,50.0
2025-03-13,1353967,48.0
2025-03-17,7039173,67.0
2025-03-18,4447970,40.0
2025-03-19,2446914,71.0
2025-03-20,2336158,56.0
2025-03-21,3584500,64.0
2025-03-24,2035603,54.0
2025-03-25,3667581,43.0
2025-03-26,2868600,56.0
2025-03-27,4579363,60.0
2025-03-28,1982273,55.0
2025-04-01,2180582,46.0
2025-04-02,1079627,46.0
2025-04-03,1619225,48.0
2025-04-04,2156496,56.0
2025-04-07,2632891,60.0
2025-04-08,3261781,49.0
2025-04-09,1411864,50.0
2025-04-11,1953567,47.0
2025-04-15,1282795,59.0
2025-04-16,1107113,47.0
2025-04-17,2215320,46.0
2025-04-21,2832329,50.0
2025-04-22,1523336,50.0
2025-04-23,1591710,44.0
2025-04-24,1520507,40.0
2025-04-25,2049780,53.0
2025-04-28,6348732,85.0
2025-04-29,2201248,53.0
2025-04-30,4840517,33.0
2025-05-02,2344438,34.0
2025-05-05,2235122,41.0
2025-05-06,1774587,52.0
2025-05-07,1159294,41.0
2025-05-08,1748850,50.0
2025-05-09,1222805,55.0
2025-05-12,1115055,51.0
2025-05-13,2411176,63.0
2025-05-14,1760357,66.0
2025-05-15,2666231,54.0
2025-05-16,1623514,
2025-05-19,1494899,74.0
2025-05-20,2208172,68.0
2025-05-21,1433217,47.0
2025-05-22,1198986,49.0
2025-05-23,1453413,44.0
2025-05-26,827146,51.0
2025-05-27,1243567,44.0
2025-05-28,472225,36.0
2025-05-29,899245,51.0
2025-05-30,2273695,69.0
2025-06-02,1359266,59.0
2025-06-03,1592526,43.0
2025-06-04,1210059,42.0
2025-06-05,1839852,46.0
2025-06-06,7178698,
