Date,Volume,Delivery (%)
2025-01-03,290763,63.0
2025-01-06,412286,27.0
2025-01-07,155043,39.0
2025-01-08,259377,31.0
2025-01-09,212825,45.0
2025-01-10,1114582,29.0
2025-01-13,474425,55.0
2025-01-14,494669,42.0
2025-01-15,328230,40.0
2025-01-16,518798,46.0
2025-01-17,783310,37.0
2025-01-20,178499,46.0
2025-01-21,165021,39.0
2025-01-22,209014,37.0
2025-01-23,290065,29.0
2025-01-24,223220,50.0
2025-01-27,429526,54.0
2025-01-28,269366,54.0
2025-01-29,254380,32.0
2025-01-30,180827,47.0
2025-01-31,236186,51.0
2025-02-01,107412,58.0
2025-02-03,356962,57.0
2025-02-04,256139,52.0
2025-02-05,378738,39.0
2025-02-06,84412,34.0
2025-02-07,99888,36.0
2025-02-10,108928,51.0
2025-02-11,199304,46.0
2025-02-12,184416,46.0
2025-02-13,245805,46.0
2025-02-14,330704,67.0
2025-02-17,356694,62.0
2025-02-18,382704,29.0
2025-02-19,306700,42.0
2025-02-20,326047,56.0
2025-02-21,190682,46.0
2025-02-24,1209019,70.0
2025-02-25,495209,55.0
2025-02-27,246936,43.0
2025-02-28,581261,54.0
2025-03-03,477475,52.0
2025-03-04,470487,44.0
2025-03-05,448135,54.0
2025-03-06,335556,64.0
2025-03-07,328147,50.0
2025-03-10,257423,60.0
2025-03-11,249039,45.0
2025-03-12,597832,62.0
2025-03-13,494520,54.0
2025-03-17,1140535,36.0
2025-03-18,494828,55.0
2025-03-19,634976,57.0
2025-03-20,900497,57.0
2025-03-21,773773,48.0
2025-03-24,487444,56.0
2025-03-25,709149,58.0
2025-03-26,373439,62.0
2025-03-27,399169,63.0
2025-03-28,476876,43.0
2025-04-01,248025,38.0
2025-04-02,277754,49.0
2025-04-03,517325,48.0
2025-04-04,681474,53.0
2025-04-07,459208,35.0
2025-04-08,408913,42.0
2025-04-09,578899,52.0
2025-04-11,491656,53.0
2025-04-15,357013,55.0
2025-04-16,260482,56.0
2025-04-17,794704,39.0
2025-04-21,585649,54.0
2025-04-22,564050,52.0
2025-04-23,1183668,36.0
2025-04-24,1041505,32.0
2025-04-25,600894,35.0
2025-04-28,253096,28.0
2025-04-29,455247,40.0
2025-04-30,303436,50.0
2025-05-02,504956,40.0
2025-05-05,273566,48.0
2025-05-06,397418,37.0
2025-05-07,207635,55.0
2025-05-08,558912,61.0
2025-05-09,243955,40.0
2025-05-12,733849,36.0
2025-05-13,545055,35.0
2025-05-14,361373,36.0
2025-05-15,358651,48.0
2025-05-16,194681,
2025-05-19,223890,40.0
2025-05-20,483269,44.0
2025-05-21,240685,35.0
2025-05-22,347684,47.0
2025-05-23,287973,51.0
2025-05-26,236373,45.0
2025-05-27,150148,48.0
2025-05-28,196712,49.0
2025-05-29,553682,25.0
2025-05-30,364829,63.0
2025-06-02,235844,44.0
2025-06-03,233531,54.0
2025-06-04,243576,37.0
2025-06-05,222081,49.0
2025-06-06,159812,
