Date,Volume,Delivery (%)
2025-05-19,129311,55.0
2025-05-20,162127,55.0
2025-05-21,174283,54.0
2025-05-22,176583,52.0
2025-05-23,183616,55.0
2025-05-26,199265,59.0
2025-05-27,498497,48.0
2025-05-28,205868,56.0
2025-05-29,352809,60.0
2025-05-30,395791,62.0
2025-06-02,318242,64.0
2025-06-03,355913,63.0
2025-06-04,349578,70.0
2025-06-05,195150,59.0
2025-06-06,148740,
