Date,Volume,Delivery (%)
2025-04-25,1374057,56.0
2025-04-28,1223087,60.0
2025-04-29,1400017,60.0
2025-04-30,2338278,58.0
2025-05-02,2093039,58.0
2025-05-05,809914,56.0
2025-05-06,2528746,67.0
2025-05-07,1435165,69.0
2025-05-08,2815897,66.0
2025-05-09,1052951,66.0
2025-05-12,1736904,46.0
2025-05-13,4452191,43.0
2025-05-14,3597373,56.0
2025-05-15,3984189,53.0
2025-05-16,1695316,
2025-05-19,1893767,68.0
2025-05-20,3626685,72.0
2025-05-21,2076309,53.0
2025-05-22,1827187,54.0
2025-05-23,935418,55.0
2025-05-26,911898,61.0
2025-05-27,915151,49.0
2025-05-28,1119255,62.0
2025-05-29,1457890,54.0
2025-05-30,7082085,59.0
2025-06-02,992797,63.0
2025-06-03,884681,46.0
2025-06-04,1313552,51.0
2025-06-05,1625362,45.0
2025-06-06,889667,
