Date,Volume,Delivery (%)
2025-01-09,1177248,41.0
2025-01-10,855019,56.0
2025-01-13,824204,59.0
2025-01-14,753777,52.0
2025-01-15,760279,53.0
2025-01-16,1465494,63.0
2025-01-17,509791,53.0
2025-01-20,416926,58.0
2025-01-21,859178,41.0
2025-01-22,456891,53.0
2025-01-23,522670,51.0
2025-01-24,670094,65.0
2025-01-27,581930,46.0
2025-01-28,809057,47.0
2025-01-29,412754,41.0
2025-01-30,613046,46.0
2025-01-31,3313697,44.0
2025-02-01,1284644,44.0
2025-02-03,1199193,49.0
2025-02-04,1274405,61.0
2025-02-05,1536914,57.0
2025-02-06,1145014,63.0
2025-02-07,811201,68.0
2025-02-10,833599,61.0
2025-02-11,510839,45.0
2025-02-12,511558,52.0
2025-02-13,583327,58.0
2025-02-14,989946,45.0
2025-02-17,877135,55.0
2025-02-18,471114,64.0
2025-02-19,444835,53.0
2025-02-20,713860,69.0
2025-02-21,604543,69.0
2025-02-24,508655,46.0
2025-02-25,680130,48.0
2025-02-27,764970,58.0
2025-02-28,1886740,73.0
2025-03-03,588069,56.0
2025-03-04,1094492,48.0
2025-03-05,873710,60.0
2025-03-06,1298350,54.0
2025-03-07,548685,50.0
2025-03-10,530121,43.0
2025-03-11,497647,45.0
2025-03-12,368572,51.0
2025-03-13,297396,52.0
2025-03-17,419394,43.0
2025-03-18,436559,48.0
2025-03-19,442631,59.0
2025-03-20,504440,56.0
2025-03-21,820494,49.0
2025-03-24,447159,57.0
2025-03-25,772007,47.0
2025-03-26,554000,56.0
2025-03-27,879341,58.0
2025-03-28,738914,50.0
2025-04-01,1060096,52.0
2025-04-02,1319289,59.0
2025-04-03,336103,56.0
2025-04-04,625750,43.0
2025-04-07,766647,46.0
2025-04-08,909032,49.0
2025-04-09,1886473,46.0
2025-04-11,1166299,63.0
2025-04-15,797657,63.0
2025-04-16,682301,68.0
2025-04-17,948321,61.0
2025-04-21,494835,60.0
2025-04-22,515199,48.0
2025-04-23,601134,54.0
2025-04-24,2469300,27.0
2025-04-25,1172494,52.0
2025-04-28,1031680,66.0
2025-04-29,1124727,59.0
2025-04-30,1027733,70.0
2025-05-02,942030,63.0
2025-05-05,955604,64.0
2025-05-06,903897,66.0
2025-05-07,748120,70.0
2025-05-08,1458357,66.0
2025-05-09,1057453,64.0
2025-05-12,410748,51.0
2025-05-13,1239327,63.0
2025-05-14,655784,70.0
2025-05-15,985426,42.0
2025-05-16,691310,
2025-05-19,437795,57.0
2025-05-20,791730,62.0
2025-05-21,680221,63.0
2025-05-22,1107636,65.0
2025-05-23,658559,55.0
2025-05-26,746353,60.0
2025-05-27,826388,47.0
2025-05-28,776031,54.0
2025-05-29,941060,61.0
2025-05-30,1079760,73.0
2025-06-02,1043535,65.0
2025-06-03,838864,53.0
2025-06-04,622378,67.0
2025-06-05,781186,56.0
2025-06-06,542830,
