Date,Volume,Delivery (%)
2025-03-06,2514572,48.0
2025-03-07,3200993,53.0
2025-03-10,2336190,65.0
2025-03-11,2710636,68.0
2025-03-12,2730131,68.0
2025-03-13,2229911,67.0
2025-03-17,1089496,55.0
2025-03-18,2141310,67.0
2025-03-19,2580030,60.0
2025-03-20,4493263,68.0
2025-03-21,3757404,67.0
2025-03-24,1418603,49.0
2025-03-25,2046849,52.0
2025-03-26,2275026,59.0
2025-03-27,6017945,65.0
2025-03-28,3181695,67.0
2025-04-01,4660077,69.0
2025-04-02,3095973,66.0
2025-04-03,1367280,46.0
2025-04-04,3910658,59.0
2025-04-07,4000699,53.0
2025-04-08,3351378,55.0
2025-04-09,3090688,63.0
2025-04-11,3312773,76.0
2025-04-15,2328399,60.0
2025-04-16,3503682,44.0
2025-04-17,3135488,58.0
2025-04-21,6357193,64.0
2025-04-22,2708329,56.0
2025-04-23,2156295,63.0
2025-04-24,3873866,63.0
2025-04-25,3814995,32.0
2025-04-28,1997309,45.0
2025-04-29,2584254,57.0
2025-04-30,8924856,60.0
2025-05-02,3420399,56.0
2025-05-05,2812955,68.0
2025-05-06,1599579,48.0
2025-05-07,1684878,59.0
2025-05-08,3090893,59.0
2025-05-09,3243123,77.0
2025-05-12,1553722,46.0
2025-05-13,1862855,63.0
2025-05-14,2136057,48.0
2025-05-15,3376950,45.0
2025-05-16,1447832,
2025-05-19,1246632,57.0
2025-05-20,2212693,65.0
2025-05-21,1994891,52.0
2025-05-22,2410856,66.0
2025-05-23,4712447,58.0
2025-05-26,2386100,52.0
2025-05-27,4513192,79.0
2025-05-28,4210962,65.0
2025-05-29,2943771,46.0
2025-05-30,3236125,70.0
2025-06-02,3529079,61.0
2025-06-03,3413318,43.0
2025-06-04,2370406,58.0
2025-06-05,1653590,47.0
2025-06-06,1238186,
