Date,Volume,Delivery (%)
2024-10-29,1098905,33.0
2024-10-30,756789,31.0
2024-10-31,1509569,38.0
2024-11-01,147478,34.0
2024-11-04,979931,42.0
2024-11-05,5336135,20.0
2024-11-06,2836624,33.0
2024-11-07,2527282,54.0
2024-11-08,3703274,53.0
2024-11-11,1392247,38.0
2024-11-12,750241,34.0
2024-11-13,1202389,41.0
2024-11-14,1708412,46.0
2024-11-18,1179980,32.0
2024-11-19,633082,26.0
2024-11-21,1699792,43.0
2024-11-22,2007392,47.0
2024-11-25,4634900,44.0
2024-11-26,1236390,40.0
2024-11-27,1367425,40.0
2024-11-28,3001242,54.0
2024-11-29,1394577,49.0
2024-12-02,1317539,24.0
2024-12-03,2164812,36.0
2024-12-04,1042518,41.0
2024-12-05,2266473,29.0
2024-12-06,1299024,42.0
2024-12-09,1489261,37.0
2024-12-10,2286418,47.0
2024-12-11,1311753,42.0
2024-12-12,1572068,21.0
2024-12-13,2558062,24.0
2024-12-16,1260387,28.0
2024-12-17,1706247,47.0
2024-12-18,1647929,34.0
2024-12-19,1979898,38.0
2024-12-20,29219624,76.0
2024-12-23,4078137,15.0
2024-12-24,2075984,38.0
2024-12-26,2099386,57.0
2024-12-27,1973659,62.0
2024-12-30,1993518,57.0
2024-12-31,1054188,50.0
2025-01-01,1037849,25.0
2025-01-02,1670488,48.0
2025-01-03,2793219,53.0
2025-01-06,1125389,44.0
2025-01-07,739015,36.0
2025-01-08,764414,43.0
2025-01-09,1493231,50.0
2025-01-10,1642506,32.0
2025-01-13,1474326,51.0
2025-01-14,1993077,43.0
2025-01-15,1601191,59.0
2025-01-16,1970392,50.0
2025-01-17,932409,31.0
2025-01-20,1321948,43.0
2025-01-21,1525432,26.0
2025-01-22,1104909,37.0
2025-01-23,1301257,26.0
2025-01-24,3653869,32.0
2025-01-27,4037683,42.0
2025-01-28,1138901,28.0
2025-01-29,1334960,30.0
2025-01-30,2191464,47.0
2025-01-31,2232756,53.0
2025-02-01,1419611,30.0
2025-02-03,1161802,32.0
2025-02-04,1336286,37.0
2025-02-05,1465207,58.0
2025-02-06,3074490,54.0
2025-02-07,2912811,28.0
2025-02-10,1727085,31.0
2025-02-11,2670659,43.0
2025-02-12,2878926,43.0
2025-02-13,1460874,34.0
2025-02-14,2745757,54.0
2025-02-17,1340360,54.0
2025-02-18,1835413,54.0
2025-02-19,1639343,43.0
2025-02-20,1489380,52.0
2025-02-21,1646638,46.0
2025-02-24,1925758,53.0
2025-02-25,1117657,52.0
2025-02-27,2114450,45.0
2025-02-28,2581150,59.0
2025-03-03,1807583,40.0
2025-03-04,1115420,51.0
2025-03-05,2548967,43.0
2025-03-06,2285389,35.0
2025-03-07,782380,42.0
2025-03-10,1920341,43.0
2025-03-11,1622663,59.0
2025-03-12,1308713,44.0
2025-03-13,1238682,52.0
2025-03-17,1534158,64.0
2025-03-18,1089864,35.0
2025-03-19,2734302,38.0
2025-03-20,2333218,64.0
2025-03-21,2653262,73.0
2025-03-24,2303773,61.0
2025-03-25,1608932,47.0
2025-03-26,1291449,53.0
2025-03-27,2532469,63.0
2025-03-28,1695402,70.0
2025-04-01,1805828,66.0
2025-04-02,889752,63.0
2025-04-03,1633352,67.0
2025-04-04,3847978,66.0
2025-04-07,4673016,46.0
2025-04-08,1758584,37.0
2025-04-09,1797946,50.0
2025-04-11,3749606,48.0
2025-04-15,1317410,57.0
2025-04-16,1301738,37.0
2025-04-17,2106634,41.0
2025-04-21,1398918,35.0
2025-04-22,2224361,23.0
2025-04-23,919278,40.0
2025-04-24,1257317,52.0
2025-04-25,2876289,51.0
2025-04-28,1570126,49.0
2025-04-29,1234342,40.0
2025-04-30,1779870,61.0
2025-05-02,8060046,37.0
2025-05-05,1703669,35.0
2025-05-06,1525883,30.0
2025-05-07,1030964,43.0
2025-05-08,1666636,55.0
2025-05-09,1498622,61.0
2025-05-12,1355325,42.0
2025-05-13,951306,48.0
2025-05-14,1761916,49.0
2025-05-15,5569897,26.0
2025-05-16,1070451,
2025-05-19,1474017,45.0
2025-05-20,1674189,50.0
2025-05-21,1086254,48.0
2025-05-22,1318387,34.0
2025-05-23,2027184,49.0
2025-05-26,4927939,18.0
2025-05-27,1188661,39.0
2025-05-28,1905862,57.0
2025-05-29,3403820,51.0
2025-05-30,1728295,52.0
2025-06-02,1844558,41.0
2025-06-03,1352369,57.0
2025-06-04,2503744,59.0
2025-06-05,2216151,57.0
2025-06-06,2215870,
