Date,Volume,Delivery (%)
2024-10-07,1669697,58.0
2024-10-08,1341444,58.0
2024-10-09,2208265,55.0
2024-10-10,1537843,46.0
2024-10-11,1141236,29.0
2024-10-14,2168514,38.0
2024-10-15,2549127,60.0
2024-10-16,1094890,61.0
2024-10-17,3910545,45.0
2024-10-18,3298425,49.0
2024-10-21,6056044,24.0
2024-10-22,2518857,48.0
2024-10-23,4276507,62.0
2024-10-24,1610720,61.0
2024-10-25,1788310,58.0
2024-10-28,1346136,54.0
2024-10-29,1592917,64.0
2024-10-30,1328169,57.0
2024-10-31,3808672,49.0
2024-11-01,258368,44.0
2024-11-04,2854055,49.0
2024-11-05,1445711,51.0
2024-11-06,3261299,54.0
2024-11-07,1339990,40.0
2024-11-08,1994948,51.0
2024-11-11,1666900,56.0
2024-11-12,1431822,61.0
2024-11-13,1118216,63.0
2024-11-14,2019739,64.0
2024-11-18,1635831,58.0
2024-11-19,2109814,53.0
2024-11-21,2234908,52.0
2024-11-22,2512809,49.0
2024-11-25,4058182,74.0
2024-11-26,1370224,47.0
2024-11-27,2128458,58.0
2024-11-28,1823860,44.0
2024-11-29,1629218,54.0
2024-12-02,1396103,56.0
2024-12-03,1848366,66.0
2024-12-04,1840436,66.0
2024-12-05,2816105,54.0
2024-12-06,1247329,58.0
2024-12-09,1091270,57.0
2024-12-10,1645298,60.0
2024-12-11,1367447,67.0
2024-12-12,3114359,42.0
2024-12-13,1581107,49.0
2024-12-16,1104495,58.0
2024-12-17,1181457,62.0
2024-12-18,1398578,66.0
2024-12-19,2429737,65.0
2024-12-20,3019335,56.0
2024-12-23,1320967,52.0
2024-12-24,723607,50.0
2024-12-26,681608,40.0
2024-12-27,673276,52.0
2024-12-30,6850917,79.0
2024-12-31,1489298,51.0
2025-01-01,730997,44.0
2025-01-02,1275123,53.0
2025-01-03,2560011,56.0
2025-01-06,978118,55.0
2025-01-07,1350718,52.0
2025-01-08,684613,34.0
2025-01-09,784101,47.0
2025-01-10,2281394,28.0
2025-01-13,1446510,57.0
2025-01-14,2576614,56.0
2025-01-15,1093446,51.0
2025-01-16,2372857,49.0
2025-01-17,2539819,47.0
2025-01-20,4892213,50.0
2025-01-21,2622029,42.0
2025-01-22,2502053,58.0
2025-01-23,2291526,50.0
2025-01-24,1268751,51.0
2025-01-27,1193479,43.0
2025-01-28,1867201,45.0
2025-01-29,1165074,49.0
2025-01-30,878896,41.0
2025-01-31,1100771,62.0
2025-02-01,421924,37.0
2025-02-03,1429648,53.0
2025-02-04,1517897,61.0
2025-02-05,1462681,63.0
2025-02-06,1295015,52.0
2025-02-07,1598352,64.0
2025-02-10,1258593,71.0
2025-02-11,1844022,51.0
2025-02-12,1918717,57.0
2025-02-13,1565542,50.0
2025-02-14,979366,49.0
2025-02-17,1123182,62.0
2025-02-18,2688352,53.0
2025-02-19,1129380,52.0
2025-02-20,1517328,63.0
2025-02-21,1503358,68.0
2025-02-24,1701955,58.0
2025-02-25,1481349,61.0
2025-02-27,2234507,68.0
2025-02-28,4204256,60.0
2025-03-03,2907868,55.0
2025-03-04,2430829,60.0
2025-03-05,1986541,48.0
2025-03-06,2271967,58.0
2025-03-07,913880,38.0
2025-03-10,817534,47.0
2025-03-11,1810570,57.0
2025-03-12,2706620,59.0
2025-03-13,1012389,49.0
2025-03-17,1761085,64.0
2025-03-18,3306210,74.0
2025-03-19,5611398,74.0
2025-03-20,2908704,64.0
2025-03-21,4087137,71.0
2025-03-24,3141492,71.0
2025-03-25,2134132,38.0
2025-03-26,2266975,59.0
2025-03-27,2563795,66.0
2025-03-28,1661071,61.0
2025-04-01,1627727,57.0
2025-04-02,1670349,60.0
2025-04-03,1986960,53.0
2025-04-04,1818899,62.0
2025-04-07,3123287,52.0
2025-04-08,2936725,60.0
2025-04-09,3779680,71.0
2025-04-11,1837790,51.0
2025-04-15,1544889,65.0
2025-04-16,1113408,55.0
2025-04-17,3068344,54.0
2025-04-21,3848841,35.0
2025-04-22,2548115,55.0
2025-04-23,6090529,49.0
2025-04-24,2552685,44.0
2025-04-25,8429266,39.0
2025-04-28,2148059,54.0
2025-04-29,2742451,52.0
2025-04-30,2212468,67.0
2025-05-02,2002240,56.0
2025-05-05,854303,61.0
2025-05-06,1575495,70.0
2025-05-07,1297631,61.0
2025-05-08,2865948,54.0
2025-05-09,933287,63.0
2025-05-12,1912012,47.0
2025-05-13,3805180,61.0
2025-05-14,2390474,70.0
2025-05-15,3008984,55.0
2025-05-16,1175843,
2025-05-19,693403,52.0
2025-05-20,1918720,60.0
2025-05-21,939344,59.0
2025-05-22,1828960,48.0
2025-05-23,1353620,41.0
2025-05-26,733974,51.0
2025-05-27,1477574,50.0
2025-05-28,918015,67.0
2025-05-29,1840552,54.0
2025-05-30,2807709,59.0
2025-06-02,2200044,70.0
2025-06-03,2446127,69.0
2025-06-04,1457023,61.0
2025-06-05,1595022,57.0
2025-06-06,850962,
